etime pid cpu mem rss
03:47 160988 1001 0.8 4530692
03:48 160988 1000 0.8 4530692
03:49 160988 998 0.8 4530820
03:50 160988 996 0.8 4531392
03:51 160988 993 0.8 4531788
03:52 160988 990 0.8 4532048
03:53 160988 988 0.8 4532204
03:54 160988 985 0.8 4532204
03:55 160988 982 0.8 4532280
03:56 160988 979 0.8 4243228
03:57 160988 979 0.8 4265152
03:58 160988 979 0.8 4230344
03:59 160988 976 0.8 4230344
04:00 160988 974 0.8 4230344
04:01 160988 970 0.8 4230344
04:02 160988 968 0.6 3330316
04:04 160988 961 0.6 3420676
04:05 160988 959 0.7 3764588
04:06 160988 959 0.7 3863328
04:07 160988 957 0.7 3983684
04:08 160988 955 0.7 4121348
04:09 160988 958 0.7 4157516
04:10 160988 965 0.7 4183652
04:11 160988 964 0.7 4052828
04:12 160988 962 0.7 4105340
04:13 160988 963 0.7 4034908
04:14 160988 967 0.7 4039396
04:15 160988 970 0.7 4040452
04:16 160988 974 0.7 4041772
04:17 160988 977 0.7 4041772
04:18 160988 980 0.7 4042300
04:19 160988 984 0.7 4043092
04:21 160988 983 0.7 4043092
04:22 160988 984 0.7 4043092
04:23 160988 982 0.7 4043092
04:24 160988 980 0.7 4043284
04:25 160988 978 0.7 4043284
04:26 160988 976 0.7 4043448
04:27 160988 973 0.7 3928180
04:28 160988 973 0.7 3917204
04:29 160988 971 0.7 3917204
04:30 160988 968 0.7 4057384
04:31 160988 966 0.7 3988424
04:32 160988 963 0.5 2775896
04:33 160988 961 0.6 3412492
04:34 160988 958 0.6 3642044
04:35 160988 959 0.7 4024168
04:36 160988 957 0.7 3984032
04:37 160988 954 0.7 4180156
04:38 160988 955 0.8 4272988
04:39 160988 958 0.8 4286188
04:40 160988 961 0.8 4292788
04:41 160988 959 0.7 4133396
04:42 160988 959 0.7 4097012
04:43 160988 962 0.7 4105724
04:44 160988 965 0.7 4114696
04:45 160988 969 0.7 4117072
04:46 160988 971 0.7 4118128
04:47 160988 971 0.7 4118392
04:49 160988 966 0.7 4118612
04:50 160988 964 0.7 4058668
04:51 160988 964 0.7 4085848
04:52 160988 967 0.7 4085848
04:53 160988 966 0.7 4056672
04:54 160988 965 0.7 4045696
04:55 160988 962 0.7 4045696
04:56 160988 960 0.7 4045696
04:57 160988 958 0.6 3309616
04:58 160988 955 0.6 3536288
04:59 160988 953 0.7 3862348
05:00 160988 954 0.7 3956308
05:01 160988 952 0.7 4050792
05:02 160988 950 0.7 4178180
05:03 160988 953 0.7 4222264
05:04 160988 956 0.8 4249456
05:05 160988 954 0.7 4100016
05:06 160988 953 0.7 4137752
05:07 160988 956 0.7 4137752
05:08 160988 959 0.7 4137752
05:09 160988 962 0.7 4137988
05:10 160988 965 0.7 4137988
05:11 160988 968 0.7 4137988
05:12 160988 971 0.7 4137988
05:13 160988 971 0.7 4137988
05:14 160988 970 0.7 4137988
05:15 160988 969 0.7 4137988
05:16 160988 967 0.7 4061764
05:17 160988 967 0.7 4018144
05:19 160988 962 0.7 4015540
05:20 160988 960 0.7 4015540
05:21 160988 958 0.5 2843280
05:22 160988 956 0.6 3563428
05:23 160988 954 0.7 3847620
05:24 160988 954 0.7 3994144
05:25 160988 953 0.7 4046656
05:26 160988 951 0.8 4322768
05:27 160988 952 0.8 4299472
05:28 160988 955 0.8 4317424
05:29 160988 954 0.7 4145580
05:30 160988 954 0.7 4170912
05:31 160988 957 0.7 4170912
05:32 160988 960 0.7 4170912
05:33 160988 962 0.7 4170912
05:34 160988 964 0.7 4170912
05:35 160988 964 0.7 4171132
05:36 160988 963 0.7 4118756
05:37 160988 962 0.7 4117480
05:38 160988 959 0.7 4117480
05:39 160988 957 0.6 3282488
05:40 160988 955 0.7 3701720
05:41 160988 954 0.7 4008220
05:42 160988 954 0.7 4120792
05:43 160988 952 0.7 4207708
05:44 160988 950 0.8 4473524
05:45 160988 952 0.8 4415692
05:47 160988 950 0.8 4231112
05:48 160988 949 0.8 4317148
05:49 160988 951 0.8 4317148
05:50 160988 954 0.8 4317148
05:51 160988 956 0.8 4317148
05:52 160988 957 0.8 4317148
05:53 160988 956 0.8 4278220
05:54 160988 956 0.8 4258700
05:55 160988 954 0.8 4258700
05:56 160988 952 0.8 4258700
05:57 160988 950 0.6 3577180
05:58 160988 948 0.7 3766380
05:59 160988 948 0.7 4075052
06:00 160988 947 0.7 4125288
06:01 160988 945 0.8 4268220
06:02 160988 945 0.8 4369720
06:03 160988 947 0.8 4399024
06:04 160988 945 0.8 4255692
06:05 160988 946 0.8 4270468
06:06 160988 949 0.8 4270468
06:07 160988 948 0.7 4178296
06:08 160988 947 0.7 4161252
06:09 160988 945 0.7 4161252
06:10 160988 943 0.5 3090964
06:11 160988 942 0.6 3494644
06:12 160988 940 0.6 3663916
06:13 160988 940 0.7 3996704
06:14 160988 940 0.7 3968156
06:15 160988 938 0.7 4155516
06:17 160988 936 0.8 4282836
06:18 160988 938 0.7 4159868
06:19 160988 936 0.7 4162568
06:20 160988 937 0.7 4185680
06:21 160988 940 0.7 4185940
06:22 160988 939 0.7 4035592
06:23 160988 938 0.7 4003840
06:24 160988 937 0.7 4003840
06:25 160988 935 0.5 3128972
06:26 160988 934 0.6 3531036
06:27 160988 932 0.7 3798464
06:28 160988 931 0.7 3934028
06:29 160988 929 0.7 4072304
06:30 160988 930 0.7 4164328
06:31 160988 932 0.7 4221616
06:32 160988 934 0.8 4280480
06:33 160988 935 0.7 4151824
06:34 160988 933 0.7 4151824
06:35 160988 931 0.7 4151824
06:36 160988 930 0.7 4151824
06:37 160988 928 0.7 4151824
06:38 160988 927 0.7 4152040
06:39 160988 925 0.7 4152932
06:40 160988 924 0.7 4154224
06:42 160988 920 0.7 4154224
06:43 160988 918 0.7 4154224
06:44 160988 917 0.7 4154224
06:45 160988 915 0.7 4154224
06:46 160988 914 0.7 4154224
06:47 160988 912 0.7 4154224
06:48 160988 911 0.7 4154224
06:49 160988 909 0.7 4154224
06:50 160988 908 0.7 4154224
06:51 160988 906 0.7 4154224
06:52 160988 905 0.7 4154224
06:53 160988 904 0.7 4154224
06:54 160988 902 0.7 4154224
06:55 160988 901 0.7 4154224
06:56 160988 899 0.7 4154224
06:57 160988 898 0.7 4154224
06:58 160988 896 0.7 4154224
06:59 160988 895 0.7 4154224
07:00 160988 894 0.7 4154224
07:01 160988 892 0.7 4154224
07:02 160988 891 0.7 4154224
07:03 160988 890 0.7 4154224
07:04 160988 888 0.7 4154224
07:05 160988 887 0.7 4154224
07:06 160988 885 0.7 4154224
07:07 160988 884 0.7 4154224
07:08 160988 883 0.7 4154224
07:09 160988 881 0.7 4154224
07:10 160988 880 0.7 4154224
07:12 160988 877 0.7 4154224
07:13 160988 875 0.7 4154224
07:14 160988 874 0.7 4154224
07:15 160988 873 0.7 4154224
07:16 160988 872 0.7 4154224
07:17 160988 870 0.7 4154224
07:18 160988 869 0.7 4154224
07:19 160988 868 0.7 4154224
07:20 160988 866 0.7 4154224
07:21 160988 865 0.7 4154224
07:22 160988 864 0.7 4154224
07:23 160988 863 0.7 4146888
07:24 160988 861 0.7 4146888
07:25 160988 860 0.7 4146888
07:26 160988 859 0.7 4146888
07:27 160988 858 0.7 4146888
07:28 160988 856 0.7 4146888
07:29 160988 855 0.7 4146888
07:30 160988 854 0.7 4146888
07:31 160988 853 0.7 4146888
07:32 160988 852 0.7 4146888
07:33 160988 850 0.7 4146888
07:34 160988 849 0.7 4146888
07:35 160988 848 0.7 4146888
07:36 160988 847 0.7 4146888
07:37 160988 846 0.7 4146888
07:38 160988 845 0.7 4146888
07:39 160988 843 0.7 4146888
07:40 160988 842 0.7 4146888
07:42 160988 839 0.7 4146888
07:43 160988 838 0.7 4146888
07:44 160988 837 0.7 4146888
07:45 160988 836 0.7 4146888
07:46 160988 835 0.7 4146888
07:47 160988 834 0.7 4146888
07:48 160988 832 0.7 4146888
07:49 160988 831 0.7 4146888
07:50 160988 830 0.7 4146888
07:51 160988 829 0.7 4146888
07:52 160988 828 0.7 4146888
07:53 160988 827 0.7 4146888
07:54 160988 826 0.7 4146888
07:55 160988 825 0.7 4146888
07:56 160988 824 0.7 4146888
07:57 160988 823 0.7 4146888
07:58 160988 821 0.7 4146888
07:59 160988 820 0.7 4146888
08:00 160988 819 0.7 4146888
08:01 160988 818 0.7 4146888
08:02 160988 817 0.7 4146888
08:03 160988 816 0.7 4146888
08:04 160988 815 0.7 4146888
08:05 160988 814 0.7 4146888
08:06 160988 813 0.7 4146888
08:07 160988 812 0.7 4146888
08:08 160988 811 0.7 4146888
08:09 160988 810 0.7 4146888
08:10 160988 809 0.7 4146888
08:12 160988 806 0.7 4146888
08:13 160988 805 0.7 4146888
08:14 160988 804 0.7 4146888
08:15 160988 803 0.7 4146888
08:16 160988 802 0.7 4146888
08:17 160988 801 0.7 4146888
08:18 160988 800 0.7 4146888
08:19 160988 799 0.7 4146888
08:20 160988 798 0.7 4146888
08:21 160988 797 0.7 4146888
08:22 160988 796 0.7 4146888
08:23 160988 795 0.7 4146888
08:24 160988 794 0.7 4146888
08:25 160988 793 0.7 4146888
08:26 160988 792 0.7 4146888
08:27 160988 792 0.7 4146888
08:28 160988 791 0.7 4146888
08:29 160988 790 0.7 4146888
08:30 160988 789 0.7 4146888
08:31 160988 788 0.7 4146888
08:32 160988 787 0.7 4146888
08:33 160988 786 0.7 4146888
08:34 160988 785 0.7 4146888
08:35 160988 784 0.7 4146888
08:36 160988 783 0.7 4146888
08:37 160988 782 0.7 4146888
08:38 160988 781 0.7 4146888
08:39 160988 780 0.7 4146888
08:40 160988 779 0.7 4146888
08:42 160988 777 0.7 4146888
08:43 160988 776 0.7 4146888
08:44 160988 775 0.7 4146888
08:45 160988 774 0.7 4146888
08:46 160988 774 0.7 4146888
08:47 160988 773 0.7 4146888
08:48 160988 772 0.7 4146888
08:49 160988 771 0.7 4146888
08:50 160988 770 0.7 4146888
08:51 160988 769 0.7 4146888
08:52 160988 768 0.7 4146888
08:53 160988 767 0.7 4146888
08:54 160988 767 0.7 4146888
08:55 160988 766 0.7 4146888
08:56 160988 765 0.7 4146888
08:57 160988 764 0.7 4146888
08:58 160988 763 0.7 4146888
08:59 160988 762 0.7 4146888
09:00 160988 761 0.7 4146888
09:01 160988 761 0.7 4146888
09:02 160988 760 0.7 4146888
09:03 160988 759 0.7 4146888
09:04 160988 758 0.7 4146888
09:05 160988 757 0.7 4146888
09:06 160988 757 0.7 4146888
09:07 160988 756 0.7 4146888
09:08 160988 755 0.7 4146888
09:09 160988 754 0.7 4146888
09:10 160988 753 0.7 4146888
09:11 160988 752 0.7 4146888
09:13 160988 750 0.7 4146888
09:14 160988 749 0.7 4146888
09:15 160988 749 0.7 4146888
09:16 160988 748 0.7 4146888
09:17 160988 747 0.7 4146888
09:18 160988 746 0.7 4146888
09:19 160988 746 0.7 4146888
09:20 160988 745 0.7 4146888
09:21 160988 744 0.7 4146888
09:22 160988 743 0.7 4146888
09:23 160988 742 0.7 4146888
09:24 160988 742 0.7 4146888
09:25 160988 741 0.7 4146888
09:26 160988 740 0.7 4146888
09:27 160988 739 0.7 4146888
09:28 160988 739 0.7 4146888
09:29 160988 738 0.7 4146888
09:30 160988 737 0.7 4146888
09:31 160988 736 0.7 4146888
09:32 160988 736 0.7 4146888
09:33 160988 735 0.7 4146888
09:34 160988 734 0.7 4146888
09:35 160988 733 0.7 4146888
09:36 160988 733 0.7 4146888
09:37 160988 732 0.7 4146888
09:38 160988 731 0.7 4146888
09:39 160988 730 0.7 4146888
09:40 160988 730 0.7 4146888
09:41 160988 729 0.7 4146888
09:43 160988 727 0.7 4146888
09:44 160988 726 0.7 4146888
09:45 160988 726 0.7 4146888
09:46 160988 725 0.7 4146888
09:47 160988 724 0.7 4146888
09:48 160988 723 0.7 4146888
09:49 160988 723 0.7 4146888
09:50 160988 722 0.7 4146888
09:51 160988 721 0.7 4146888
09:52 160988 721 0.7 4146888
09:53 160988 720 0.7 4146888
09:54 160988 719 0.7 4146888
09:55 160988 719 0.7 4146888
09:56 160988 718 0.7 4146888
09:57 160988 717 0.7 4146888
09:58 160988 717 0.7 4146888
09:59 160988 716 0.7 4146888
10:00 160988 715 0.7 4146888
10:01 160988 715 0.7 4146888
10:02 160988 714 0.7 4146888
10:03 160988 713 0.7 4146888
10:04 160988 713 0.7 4146888
10:05 160988 712 0.7 4146888
10:06 160988 711 0.7 4146888
10:07 160988 711 0.7 4146888
10:08 160988 710 0.7 4146888
10:09 160988 709 0.7 4146888
10:10 160988 709 0.7 4146888
10:11 160988 708 0.7 4146888
10:13 160988 706 0.7 4146888
10:14 160988 705 0.7 4146888
10:15 160988 705 0.7 4146888
10:16 160988 704 0.7 4146888
10:17 160988 704 0.7 4146888
10:18 160988 703 0.7 4146888
10:19 160988 702 0.7 4146888
10:20 160988 702 0.7 4146888
10:21 160988 701 0.7 4146888
10:22 160988 700 0.7 4146888
10:23 160988 700 0.7 4146888
10:24 160988 699 0.7 4146888
10:25 160988 698 0.7 4146888
10:26 160988 698 0.7 4146888
10:27 160988 697 0.7 4146888
10:28 160988 697 0.7 4146888
10:29 160988 696 0.7 4146888
10:30 160988 695 0.7 4146888
10:31 160988 695 0.7 4146888
10:32 160988 694 0.7 4146888
10:33 160988 694 0.7 4146888
10:34 160988 693 0.7 4146888
10:35 160988 692 0.7 4146888
10:36 160988 692 0.7 4146888
10:37 160988 691 0.7 4146888
10:38 160988 691 0.7 4146888
10:39 160988 690 0.7 4146888
10:40 160988 689 0.7 4146888
10:42 160988 688 0.7 4146888
10:43 160988 687 0.7 4146888
10:44 160988 687 0.7 4146888
10:45 160988 686 0.7 4146888
10:46 160988 685 0.7 4146888
10:47 160988 685 0.7 4146888
10:48 160988 684 0.7 4146888
10:49 160988 684 0.7 4146888
10:50 160988 683 0.7 4146888
10:51 160988 682 0.7 4146888
10:52 160988 682 0.7 4146888
10:53 160988 681 0.7 4146888
10:54 160988 681 0.7 4146888
10:55 160988 680 0.7 4146888
10:56 160988 680 0.7 4146888
10:57 160988 679 0.7 4146888
10:58 160988 678 0.7 4146888
10:59 160988 678 0.7 4146888
11:00 160988 677 0.7 4146888
11:01 160988 677 0.7 4146888
11:02 160988 676 0.7 4146888
11:03 160988 676 0.7 4146888
11:04 160988 675 0.7 4146888
11:05 160988 675 0.7 4146888
11:06 160988 674 0.7 4146888
11:07 160988 673 0.7 4146888
11:08 160988 673 0.7 4146888
11:09 160988 672 0.7 4146888
11:10 160988 672 0.7 4146888
11:12 160988 670 0.7 4146888
11:13 160988 670 0.7 4146888
11:14 160988 669 0.7 4146888
11:15 160988 669 0.7 4146888
11:16 160988 668 0.7 4146888
11:17 160988 668 0.7 4146888
11:18 160988 667 0.7 4146888
11:19 160988 667 0.7 4146888
11:20 160988 666 0.7 4146888
11:21 160988 666 0.7 4146888
11:22 160988 665 0.7 4146888
11:23 160988 665 0.7 4146888
11:24 160988 664 0.7 4146888
11:25 160988 663 0.7 4146888
11:26 160988 663 0.7 4146888
11:27 160988 662 0.7 4146888
11:28 160988 662 0.7 4146888
11:29 160988 661 0.7 4146888
11:30 160988 661 0.7 4146888
11:31 160988 660 0.7 4146888
11:32 160988 660 0.7 4146888
11:33 160988 659 0.7 4146888
11:34 160988 659 0.7 4146888
11:35 160988 658 0.7 4146888
11:36 160988 658 0.7 4146888
11:37 160988 657 0.7 4146888
11:38 160988 657 0.7 4146888
11:39 160988 656 0.7 4146888
11:40 160988 656 0.7 4146888
11:42 160988 654 0.7 4146888
11:43 160988 654 0.7 4146888
11:44 160988 653 0.7 4146888
11:45 160988 653 0.7 4146888
11:46 160988 652 0.7 4146888
11:47 160988 652 0.7 4146888
11:48 160988 652 0.7 4146888
11:49 160988 651 0.7 4146888
11:50 160988 651 0.7 4146888
11:51 160988 650 0.7 4146888
11:52 160988 650 0.7 4146888
11:53 160988 649 0.7 4146888
11:54 160988 649 0.7 4146888
11:55 160988 648 0.7 4146888
11:56 160988 648 0.7 4146888
11:57 160988 647 0.7 4146888
11:58 160988 647 0.7 4146888
11:59 160988 646 0.7 4146888
12:00 160988 646 0.7 4146888
12:01 160988 645 0.7 4146888
12:02 160988 645 0.7 4146888
12:03 160988 644 0.7 4146888
12:04 160988 644 0.7 4146888
12:05 160988 644 0.7 4146888
12:06 160988 643 0.7 4146888
12:07 160988 643 0.7 4146888
12:08 160988 642 0.7 4146888
12:09 160988 642 0.7 4146888
12:10 160988 641 0.7 4146888
12:12 160988 640 0.7 4146888
12:13 160988 639 0.7 4146888
12:14 160988 639 0.7 4146888
12:15 160988 639 0.7 4146888
12:16 160988 638 0.7 4146888
12:17 160988 638 0.7 4146888
12:18 160988 637 0.7 4146888
12:19 160988 637 0.7 4146888
12:20 160988 636 0.7 4146888
12:21 160988 636 0.7 4146888
12:22 160988 635 0.7 4146888
12:23 160988 635 0.7 4146888
12:24 160988 635 0.7 4146888
12:25 160988 634 0.7 4146888
12:26 160988 634 0.7 4146888
12:27 160988 633 0.7 4146888
12:28 160988 633 0.7 4146888
12:29 160988 632 0.7 4146888
12:30 160988 632 0.7 4146888
12:31 160988 632 0.7 4146888
12:32 160988 631 0.7 4146888
12:33 160988 631 0.7 4146888
12:34 160988 630 0.7 4146888
12:35 160988 630 0.7 4146888
12:36 160988 629 0.7 4146888
12:37 160988 629 0.7 4146888
12:38 160988 629 0.7 4146888
12:39 160988 628 0.7 4146888
12:41 160988 627 0.7 4146888
12:42 160988 626 0.7 4146888
12:43 160988 626 0.7 4146888
12:44 160988 626 0.7 4146888
12:45 160988 625 0.7 4146888
12:46 160988 625 0.7 4146888
12:47 160988 624 0.7 4146888
12:48 160988 624 0.7 4146888
12:49 160988 624 0.7 4146888
12:50 160988 623 0.7 4146888
12:51 160988 623 0.7 4146888
12:52 160988 622 0.7 4146888
12:53 160988 622 0.7 4146888
12:54 160988 622 0.7 4146888
12:55 160988 621 0.7 4146888
12:56 160988 621 0.7 4146888
12:57 160988 620 0.7 4146888
12:58 160988 620 0.7 4146888
12:59 160988 620 0.7 4146888
13:00 160988 619 0.7 4146888
13:01 160988 619 0.7 4146888
13:02 160988 618 0.7 4146888
13:03 160988 618 0.7 4146888
13:04 160988 618 0.7 4146888
13:05 160988 617 0.7 4146888
13:06 160988 617 0.7 4146888
13:07 160988 616 0.7 4146888
13:08 160988 616 0.7 4146888
13:09 160988 616 0.7 4146888
13:11 160988 614 0.7 4146888
13:12 160988 614 0.7 4146888
13:13 160988 614 0.7 4146888
13:14 160988 613 0.7 4146888
13:15 160988 613 0.7 4146888
13:16 160988 613 0.7 4146888
13:17 160988 612 0.7 4146888
13:18 160988 612 0.7 4146888
13:19 160988 611 0.7 4146888
13:20 160988 611 0.7 4146888
13:21 160988 611 0.7 4146888
13:22 160988 610 0.7 4146888
13:23 160988 610 0.7 4146888
13:24 160988 609 0.7 4146888
13:25 160988 609 0.7 4146888
13:26 160988 609 0.7 4146888
13:27 160988 608 0.7 4146888
13:28 160988 608 0.7 4146888
13:29 160988 608 0.7 4146888
13:30 160988 607 0.7 4146888
13:31 160988 607 0.7 4146888
13:32 160988 607 0.7 4146888
13:33 160988 606 0.7 4146888
13:34 160988 606 0.7 4146888
13:35 160988 605 0.7 4146888
13:36 160988 605 0.7 4146888
13:37 160988 605 0.7 4146888
13:38 160988 604 0.7 4146888
13:39 160988 604 0.7 4146888
13:41 160988 603 0.7 4146888
13:42 160988 603 0.7 4146888
13:43 160988 602 0.7 4146888
13:44 160988 602 0.7 4146888
13:45 160988 601 0.7 4146888
13:46 160988 601 0.7 4146888
13:47 160988 601 0.7 4146888
13:48 160988 600 0.7 4146888
13:49 160988 600 0.7 4146888
13:50 160988 600 0.7 4146888
13:51 160988 599 0.7 4146888
13:52 160988 599 0.7 4146888
13:53 160988 599 0.7 4146888
13:54 160988 598 0.7 4146888
13:55 160988 598 0.7 4146888
13:56 160988 598 0.7 4146888
13:57 160988 597 0.7 4146888
13:58 160988 597 0.7 4146888
13:59 160988 597 0.7 4146888
14:00 160988 596 0.7 4146888
14:01 160988 596 0.7 4146888
14:02 160988 596 0.7 4146888
14:03 160988 595 0.7 4146888
14:04 160988 595 0.7 4146888
14:05 160988 595 0.7 4146888
14:06 160988 594 0.7 4146888
14:07 160988 594 0.7 4146888
14:08 160988 594 0.7 4146888
14:10 160988 593 0.7 4146888
14:11 160988 592 0.7 4146888
14:12 160988 592 0.7 4146888
14:13 160988 592 0.7 4146888
14:14 160988 591 0.7 4146888
14:15 160988 591 0.7 4146888
14:16 160988 591 0.7 4146888
14:17 160988 590 0.7 4146888
14:18 160988 590 0.7 4146888
14:19 160988 590 0.7 4146888
14:20 160988 589 0.7 4146888
14:21 160988 589 0.7 4146888
14:22 160988 589 0.7 4146888
14:23 160988 588 0.7 4146888
14:24 160988 588 0.7 4146888
14:25 160988 588 0.7 4146888
14:26 160988 587 0.7 4146888
14:27 160988 587 0.7 4146888
14:28 160988 587 0.7 4146888
14:29 160988 586 0.7 4146888
