etime pid cpu mem rss
02:13 193852 1082 3.5 18816044
02:14 193852 1088 3.5 18816044
02:15 193852 1094 3.5 18816044
02:16 193852 1100 3.5 18816044
02:18 193852 1097 3.5 18816044
02:19 193852 1103 3.5 18816044
02:20 193852 1108 3.5 18816044
02:21 193852 1113 3.5 18816044
02:22 193852 1119 3.5 18816044
02:23 193852 1124 3.5 18816044
02:24 193852 1129 3.5 18816044
02:25 193852 1134 3.5 18816044
02:26 193852 1139 3.5 18816044
02:27 193852 1144 3.5 18816044
02:28 193852 1149 3.5 18816044
02:29 193852 1153 3.5 18816044
02:30 193852 1158 3.5 18816044
02:31 193852 1163 3.5 18816044
02:32 193852 1167 3.5 18816044
02:33 193852 1172 3.5 18816044
02:34 193852 1176 3.5 18816044
02:35 193852 1181 3.5 18816044
02:36 193852 1185 3.5 18816044
02:37 193852 1189 3.5 18816044
02:38 193852 1194 3.5 18816044
02:39 193852 1198 3.5 18816044
02:40 193852 1202 3.5 18816044
02:41 193852 1206 3.5 18816044
02:42 193852 1210 3.5 18816044
02:43 193852 1214 3.5 18816044
02:44 193852 1218 3.5 18816044
02:46 193852 1215 3.5 18816044
02:47 193852 1218 3.5 18816044
02:48 193852 1222 3.5 18816044
02:49 193852 1226 3.5 18816044
02:50 193852 1230 3.5 18816044
02:51 193852 1233 3.5 18816044
02:52 193852 1237 3.5 18816044
02:53 193852 1241 3.5 18816044
02:54 193852 1244 3.5 18816044
02:55 193852 1248 3.5 18816044
02:56 193852 1251 3.5 18816044
02:57 193852 1255 3.5 18816044
02:58 193852 1258 3.5 18816044
02:59 193852 1262 3.5 18816044
03:00 193852 1265 3.5 18816044
03:01 193852 1268 3.5 18816044
03:02 193852 1271 3.5 18816044
03:03 193852 1275 3.5 18816044
03:04 193852 1278 3.5 18816044
03:05 193852 1281 3.5 18816044
03:06 193852 1284 3.5 18816044
03:07 193852 1287 3.5 18816044
03:08 193852 1290 3.5 18816044
03:09 193852 1293 3.5 18816044
03:10 193852 1296 3.5 18816044
03:11 193852 1299 3.5 18816044
03:12 193852 1302 3.5 18816044
03:14 193852 1298 3.5 18816044
03:15 193852 1301 3.5 18816044
03:16 193852 1304 3.5 18816044
03:17 193852 1307 3.5 18816044
03:18 193852 1310 3.5 18816044
03:19 193852 1312 3.5 18816044
03:20 193852 1315 3.5 18816044
03:21 193852 1318 3.5 18816044
03:22 193852 1321 3.5 18816044
03:23 193852 1323 3.5 18816044
03:24 193852 1326 3.5 18816044
03:25 193852 1328 3.5 18816044
03:26 193852 1331 3.5 18816044
03:27 193852 1334 3.5 18816044
03:28 193852 1336 3.5 18816044
03:29 193852 1339 3.5 18816044
03:30 193852 1341 3.5 18816044
03:31 193852 1343 3.5 18816044
03:32 193852 1346 3.5 18816044
03:33 193852 1348 3.5 18816044
03:34 193852 1351 3.5 18816044
03:35 193852 1353 3.5 18816044
03:36 193852 1355 3.5 18816044
03:37 193852 1358 3.5 18816044
03:38 193852 1360 3.5 18816044
03:39 193852 1362 3.5 18816044
03:40 193852 1365 3.5 18816044
03:41 193852 1367 3.5 18816044
03:43 193852 1363 3.5 18816044
03:44 193852 1365 3.5 18816044
03:45 193852 1367 3.5 18816044
03:46 193852 1370 3.5 18816044
03:47 193852 1372 3.5 18816044
03:48 193852 1374 3.5 18816044
03:49 193852 1376 3.5 18816044
03:50 193852 1378 3.5 18816044
03:51 193852 1380 3.5 18816044
03:52 193852 1382 3.5 18816044
03:53 193852 1384 3.5 18816044
03:54 193852 1386 3.5 18816044
03:55 193852 1388 3.5 18816044
03:56 193852 1390 3.5 18816044
03:57 193852 1392 3.5 18816044
03:58 193852 1393 3.5 18816044
03:59 193852 1394 3.5 18816044
04:00 193852 1395 3.5 18816044
04:01 193852 1396 3.5 18816044
04:02 193852 1398 3.5 18816044
04:03 193852 1399 3.5 18816044
04:04 193852 1400 3.5 18816044
04:05 193852 1401 3.5 18816044
04:06 193852 1402 3.5 18816044
04:07 193852 1403 3.5 18816044
04:08 193852 1404 3.5 18816044
04:09 193852 1405 3.5 18816044
04:11 193852 1400 3.5 18816044
04:12 193852 1401 3.5 18816044
04:13 193852 1402 3.5 18816044
04:14 193852 1403 3.5 18816044
04:15 193852 1404 3.5 18816044
04:16 193852 1405 3.5 18816044
04:17 193852 1406 3.5 18816044
04:18 193852 1407 3.5 18816044
04:19 193852 1408 3.5 18816044
04:20 193852 1409 3.5 18816044
04:21 193852 1410 3.5 18816044
04:22 193852 1410 3.5 18816044
04:23 193852 1411 3.5 18816044
04:24 193852 1411 3.5 18816044
04:25 193852 1412 3.5 18816044
04:26 193852 1412 3.5 18816044
04:27 193852 1413 3.5 18816044
04:28 193852 1413 3.5 18816044
04:29 193852 1413 3.5 18816044
04:30 193852 1413 3.5 18816044
04:31 193852 1413 3.5 18816044
04:32 193852 1413 3.5 18816044
04:33 193852 1412 3.5 18816044
04:34 193852 1412 3.5 18816044
04:35 193852 1412 3.5 18816044
04:36 193852 1411 3.5 18816044
04:37 193852 1411 3.5 18816044
04:39 193852 1405 3.5 18816044
04:40 193852 1405 3.5 18816044
04:41 193852 1404 3.5 18816044
04:42 193852 1403 3.5 18816044
04:43 193852 1403 3.5 18816044
04:44 193852 1402 3.5 18816044
04:45 193852 1401 3.5 18816044
04:46 193852 1400 3.5 18816044
04:47 193852 1399 3.5 18816044
04:48 193852 1398 3.5 18816044
04:49 193852 1397 3.5 18816044
04:50 193852 1396 3.5 18816044
04:51 193852 1395 3.5 18816044
04:52 193852 1395 3.5 18816044
04:53 193852 1394 3.5 18816044
04:54 193852 1393 3.5 18816044
04:55 193852 1392 3.5 18816044
04:56 193852 1391 3.5 18816044
04:57 193852 1390 3.5 18816044
04:58 193852 1389 3.5 18816044
04:59 193852 1388 3.5 18816044
05:00 193852 1388 3.5 18816044
05:01 193852 1387 3.5 18816044
05:02 193852 1386 3.5 18816044
05:03 193852 1385 3.5 18816044
05:04 193852 1383 3.5 18816044
05:06 193852 1377 3.5 18816044
05:07 193852 1376 3.5 18816044
05:08 193852 1374 3.5 18816044
05:09 193852 1372 3.5 18816044
05:10 193852 1370 3.5 18816044
05:11 193852 1368 3.5 18816044
05:12 193852 1367 3.5 18816044
05:13 193852 1365 3.5 18816044
05:14 193852 1363 3.5 18816044
05:15 193852 1362 3.5 18816044
05:16 193852 1360 3.5 18816044
05:17 193852 1358 3.5 18816044
05:18 193852 1356 3.5 18816044
05:19 193852 1354 3.5 18816044
05:20 193852 1352 3.5 18816044
05:21 193852 1350 3.5 18816044
05:22 193852 1348 3.5 18816044
05:23 193852 1346 3.5 18816044
05:24 193852 1344 3.5 18816044
05:25 193852 1341 3.5 18816044
05:26 193852 1339 3.5 18816044
05:27 193852 1336 3.5 18816044
05:28 193852 1334 3.5 18816044
05:29 193852 1331 3.5 18816044
05:30 193852 1329 3.5 18816044
05:31 193852 1326 3.5 18816044
05:32 193852 1324 3.5 18816044
05:34 193852 1317 3.5 18816044
05:35 193852 1315 3.5 18816044
05:36 193852 1313 3.5 18816044
05:37 193852 1310 3.5 18816044
05:38 193852 1308 3.5 18816044
05:39 193852 1306 3.5 18816044
05:40 193852 1303 3.5 18816044
05:41 193852 1301 3.5 18816044
05:42 193852 1299 3.5 18816044
05:43 193852 1296 3.5 18816044
05:44 193852 1294 3.5 18816044
05:45 193852 1292 3.5 18816044
05:46 193852 1290 3.5 18816044
05:47 193852 1287 3.5 18816044
05:48 193852 1285 3.5 18816044
05:49 193852 1283 3.5 18816044
05:50 193852 1281 3.5 18816044
05:51 193852 1279 3.5 18816044
05:52 193852 1276 3.5 18816044
05:53 193852 1274 3.5 18816044
05:54 193852 1272 3.5 18816044
05:55 193852 1270 3.5 18816044
05:56 193852 1268 3.5 18816044
05:57 193852 1266 3.5 18816044
05:58 193852 1264 3.5 18816044
05:59 193852 1262 3.5 18816044
06:00 193852 1260 3.5 18816044
06:02 193852 1254 3.5 18816044
06:03 193852 1252 3.5 18816044
06:04 193852 1250 3.5 18816044
06:05 193852 1248 3.5 18816044
06:06 193852 1246 3.5 18816044
06:07 193852 1244 3.5 18816044
06:08 193852 1242 3.5 18816044
06:09 193852 1240 3.5 18816044
06:10 193852 1238 3.5 18816044
06:11 193852 1236 3.5 18816044
06:12 193852 1234 3.5 18816044
06:13 193852 1231 3.5 18816044
06:14 193852 1229 3.5 18816044
06:15 193852 1227 3.5 18816044
06:16 193852 1225 3.5 18816044
06:17 193852 1223 3.5 18816044
06:18 193852 1221 3.5 18816044
06:19 193852 1219 3.5 18816044
06:20 193852 1216 3.5 18816044
06:21 193852 1214 3.5 18816044
06:22 193852 1212 3.5 18816044
06:23 193852 1210 3.5 18816044
06:24 193852 1208 3.5 18816044
06:25 193852 1206 3.5 18816044
06:26 193852 1204 3.5 18816044
06:27 193852 1202 3.5 18816044
06:28 193852 1200 3.5 18816044
06:29 193852 1198 3.5 18816044
06:31 193852 1193 3.5 18816044
06:32 193852 1191 3.5 18816044
06:33 193852 1189 3.5 18816044
06:34 193852 1187 3.5 18816044
06:35 193852 1185 3.5 18816044
06:36 193852 1183 3.5 18816044
06:37 193852 1181 3.5 18816044
06:38 193852 1179 3.5 18816044
06:39 193852 1177 3.5 18816044
06:40 193852 1175 3.5 18816044
06:41 193852 1173 3.5 18816044
06:42 193852 1171 3.5 18816044
06:43 193852 1170 3.5 18816044
06:44 193852 1168 3.5 18816044
06:45 193852 1166 3.5 18816044
06:46 193852 1164 3.5 18816044
06:47 193852 1162 3.5 18816044
06:48 193852 1160 3.5 18816044
06:49 193852 1158 3.5 18816044
06:50 193852 1157 3.5 18816044
06:51 193852 1155 3.5 18816044
06:52 193852 1153 3.5 18816044
06:53 193852 1151 3.5 18816044
06:54 193852 1149 3.5 18816044
06:55 193852 1148 3.5 18816044
06:56 193852 1146 3.5 18816044
06:57 193852 1144 3.5 18816044
06:58 193852 1142 3.5 18816044
07:00 193852 1138 3.5 18816044
07:01 193852 1136 3.5 18816044
07:02 193852 1134 3.5 18816044
07:03 193852 1133 3.5 18816044
07:04 193852 1131 3.5 18816044
07:05 193852 1129 3.5 18816044
07:06 193852 1128 3.5 18816044
07:07 193852 1126 3.5 18816044
07:08 193852 1124 3.5 18816044
07:09 193852 1123 3.5 18816044
07:10 193852 1121 3.5 18816044
07:11 193852 1119 3.5 18816044
07:12 193852 1118 3.5 18816044
07:13 193852 1116 3.5 18816044
07:14 193852 1115 3.5 18816044
07:15 193852 1113 3.5 18816044
07:16 193852 1111 3.5 18816044
07:17 193852 1110 3.5 18816044
07:18 193852 1108 3.5 18816044
07:19 193852 1107 3.5 18816044
07:20 193852 1105 3.5 18816044
07:21 193852 1103 3.5 18816044
07:22 193852 1102 3.5 18816044
07:23 193852 1100 3.5 18816044
07:24 193852 1099 3.5 18816044
07:25 193852 1097 3.5 18816044
07:26 193852 1096 3.5 18816044
07:27 193852 1094 3.5 18816044
07:28 193852 1093 3.5 18816044
07:30 193852 1089 3.5 18816044
07:31 193852 1087 3.5 18816044
07:32 193852 1086 3.5 18816044
07:33 193852 1084 3.5 18816044
07:34 193852 1083 3.5 18816044
07:35 193852 1081 3.5 18816044
07:36 193852 1080 3.5 18816044
07:37 193852 1078 3.5 18816044
07:38 193852 1076 3.5 18816044
07:39 193852 1075 3.5 18816044
07:40 193852 1073 3.5 18816044
07:41 193852 1071 3.5 18816044
07:42 193852 1070 3.5 18816044
07:43 193852 1068 3.5 18816044
07:44 193852 1067 3.5 18816044
07:45 193852 1065 3.5 18816044
07:46 193852 1063 3.5 18816044
07:47 193852 1062 3.5 18816044
07:48 193852 1060 3.5 18816044
07:49 193852 1058 3.5 18816044
07:50 193852 1057 3.5 18816044
07:51 193852 1055 3.5 18816044
07:52 193852 1054 3.5 18816044
07:53 193852 1052 3.5 18816044
07:54 193852 1051 3.5 18816044
07:55 193852 1049 3.5 18816044
07:56 193852 1047 3.5 18816044
07:57 193852 1046 3.5 18816044
07:59 193852 1042 3.5 18816044
08:00 193852 1041 3.5 18816044
08:01 193852 1039 3.5 18816044
08:02 193852 1038 3.5 18816044
08:03 193852 1036 3.5 18816044
08:04 193852 1035 3.5 18816044
08:05 193852 1033 3.5 18816044
08:06 193852 1032 3.5 18816044
08:07 193852 1030 3.5 18816044
08:08 193852 1029 3.5 18816044
08:09 193852 1027 3.5 18816044
08:10 193852 1026 3.5 18816044
08:11 193852 1024 3.5 18816044
08:12 193852 1023 3.5 18816044
08:13 193852 1021 3.5 18816044
08:14 193852 1020 3.5 18816044
08:15 193852 1018 3.5 18816044
08:16 193852 1017 3.5 18816044
08:17 193852 1016 3.5 18816044
08:18 193852 1014 3.5 18816044
08:19 193852 1013 3.5 18816044
08:20 193852 1011 3.5 18816044
08:21 193852 1010 3.5 18816044
08:22 193852 1009 3.5 18816044
08:23 193852 1007 3.5 18816044
08:24 193852 1006 3.5 18816044
08:25 193852 1004 3.5 18816044
08:26 193852 1003 3.5 18816044
08:28 193852 1000 3.5 18816044
08:29 193852 998 3.5 18816044
08:30 193852 997 3.5 18816044
08:31 193852 996 3.5 18816044
08:32 193852 994 3.5 18816044
08:33 193852 993 3.5 18816044
08:34 193852 992 3.5 18816044
08:35 193852 990 3.5 18816044
08:36 193852 989 3.5 18816044
08:37 193852 988 3.5 18816044
08:38 193852 986 3.5 18816044
08:39 193852 985 3.5 18816044
08:40 193852 984 3.5 18816044
08:41 193852 982 3.5 18816044
08:42 193852 981 3.5 18816044
08:43 193852 980 3.5 18816044
08:44 193852 979 3.5 18816044
08:45 193852 977 3.5 18816044
08:46 193852 976 3.5 18816044
08:47 193852 975 3.5 18816044
08:48 193852 974 3.5 18816044
08:49 193852 972 3.5 18816044
08:50 193852 971 3.5 18816044
08:51 193852 970 3.5 18816044
08:52 193852 969 3.5 18816044
08:53 193852 967 3.5 18816044
08:54 193852 966 3.5 18816044
08:55 193852 965 3.5 18816044
08:57 193852 962 3.5 18816044
08:58 193852 961 3.5 18816044
08:59 193852 959 3.5 18816044
09:00 193852 958 3.5 18816044
09:01 193852 957 3.5 18816044
09:02 193852 956 3.5 18816044
09:03 193852 955 3.5 18816044
09:04 193852 953 3.5 18816044
09:05 193852 952 3.5 18816044
09:06 193852 951 3.5 18816044
09:07 193852 950 3.5 18816044
09:08 193852 949 3.5 18816044
09:09 193852 948 3.5 18816044
09:10 193852 946 3.5 18816044
09:11 193852 945 3.5 18816044
09:12 193852 944 3.5 18816044
09:13 193852 943 3.5 18816044
09:14 193852 942 3.5 18816044
09:15 193852 941 3.5 18816044
09:16 193852 940 3.5 18816044
09:17 193852 938 3.5 18816044
09:18 193852 937 3.5 18816044
09:19 193852 936 3.5 18816044
09:20 193852 935 3.5 18816044
09:21 193852 934 3.5 18816044
09:22 193852 933 3.5 18816044
09:23 193852 932 3.5 18816044
09:24 193852 931 3.5 18816044
09:26 193852 928 3.5 18816044
09:27 193852 927 3.5 18816044
09:28 193852 926 3.5 18816044
09:29 193852 925 3.5 18816044
09:30 193852 924 3.5 18816044
09:31 193852 922 3.5 18816044
09:32 193852 921 3.5 18816044
09:33 193852 920 3.5 18816044
09:34 193852 919 3.5 18816044
09:35 193852 918 3.5 18816044
09:36 193852 917 3.5 18816044
09:37 193852 916 3.5 18816044
09:38 193852 915 3.5 18816044
09:39 193852 914 3.5 18816044
09:40 193852 913 3.5 18816044
09:41 193852 912 3.5 18816044
09:42 193852 911 3.5 18816044
09:43 193852 910 3.5 18816044
09:44 193852 909 3.5 18816044
09:45 193852 908 3.5 18816044
09:46 193852 907 3.5 18816044
09:47 193852 906 3.5 18816044
09:48 193852 905 3.5 18816044
09:49 193852 904 3.5 18816044
09:50 193852 903 3.5 18816044
09:51 193852 902 3.5 18816044
09:52 193852 901 3.5 18816044
09:53 193852 900 3.5 18816044
09:54 193852 899 3.5 18816044
09:56 193852 896 3.5 18816044
09:57 193852 895 3.5 18816044
09:58 193852 894 3.5 18816044
09:59 193852 893 3.5 18816044
10:00 193852 892 3.5 18816044
10:01 193852 891 3.5 18816044
10:02 193852 890 3.5 18816044
10:03 193852 889 3.5 18816044
10:04 193852 888 3.5 18816044
10:05 193852 888 3.5 18816044
10:06 193852 887 3.5 18816044
10:07 193852 886 3.5 18816044
10:08 193852 885 3.5 18816044
10:09 193852 884 3.5 18816044
10:10 193852 883 3.5 18816044
10:11 193852 882 3.5 18816044
10:12 193852 881 3.5 18816044
10:13 193852 880 3.5 18816044
10:14 193852 879 3.5 18816044
10:15 193852 878 3.5 18816044
10:16 193852 877 3.5 18816044
10:17 193852 876 3.5 18816044
10:18 193852 875 3.5 18816044
10:19 193852 874 3.5 18816044
10:20 193852 874 3.5 18816044
10:21 193852 873 3.5 18816044
10:22 193852 872 3.5 18816044
10:23 193852 871 3.5 18816044
10:25 193852 869 3.5 18816044
10:26 193852 868 3.5 18816044
10:27 193852 867 3.5 18816044
10:28 193852 866 3.5 18816044
10:29 193852 865 3.5 18816044
10:30 193852 864 3.5 18816044
10:31 193852 863 3.5 18816044
10:32 193852 862 3.5 18816044
10:33 193852 861 3.5 18816044
10:34 193852 861 3.5 18816044
10:35 193852 860 3.3 17608560
10:36 193852 859 3.2 16953652
10:37 193852 859 3.2 16929176
10:38 193852 858 3.2 16929176
10:39 193852 857 3.2 16929176
10:40 193852 856 3.2 16929176
10:41 193852 855 3.2 16929176
10:42 193852 855 3.2 16929176
10:43 193852 854 3.2 16998200
10:44 193852 853 3.2 16998244
10:45 193852 852 3.2 16998244
10:46 193852 851 3.2 16998244
10:47 193852 850 3.2 16998244
10:48 193852 849 3.2 16998244
10:49 193852 849 3.2 17069612
10:50 193852 848 3.2 17069612
10:51 193852 847 3.2 17069612
10:52 193852 846 3.2 17069612
10:54 193852 844 3.2 17069612
10:55 193852 843 3.2 17069612
10:56 193852 842 3.2 17069612
10:57 193852 842 3.2 17049272
10:58 193852 841 3.2 17049272
10:59 193852 840 3.2 17049272
11:00 193852 839 3.2 17049272
11:01 193852 838 3.2 17049272
11:02 193852 837 3.2 17049272
11:03 193852 836 3.2 17049272
11:04 193852 835 3.2 17049264
11:05 193852 834 2.6 14082772
11:06 193852 833 0.6 3320468
11:07 193852 832 0.6 3664716
11:08 193852 831 1.0 5456220
11:09 193852 831 1.3 7135524
11:10 193852 830 1.3 7279668
11:11 193852 829 1.4 7422756
11:12 193852 828 1.4 7565844
11:15 193852 826 1.5 8179436
11:16 193852 826 1.6 8507852
11:17 193852 825 1.6 8834156
11:18 193852 824 1.7 9165212
11:19 193852 825 1.8 9549004
11:20 193852 826 1.9 10029220
11:21 193852 828 1.9 10512792
11:22 193852 828 1.8 10025016
11:24 193852 826 1.9 10209052
11:25 193852 826 1.9 10489124
11:26 193852 825 2.0 10762860
11:27 193852 824 2.0 11045048
11:28 193852 824 2.1 11321676
11:29 193852 823 2.1 11602320
11:30 193852 823 2.2 11880724
11:31 193852 822 2.3 12161064
11:32 193852 821 2.3 12443776
11:33 193852 821 2.4 12720416
11:34 193852 821 2.4 12733544
11:35 193852 823 2.4 12827260
11:36 193852 824 2.4 12896688
11:37 193852 826 2.4 12965592
11:38 193852 828 2.4 13011792
11:39 193852 829 2.4 13064856
11:40 193852 831 2.4 13107360
11:41 193852 832 2.4 13142396
11:42 193852 834 2.4 13165364
11:43 193852 836 2.4 13189384
11:44 193852 837 2.5 13211556
11:45 193852 839 2.5 13230300
11:46 193852 839 2.5 13233468
11:47 193852 838 2.3 12600168
11:48 193852 837 2.3 12650288
11:49 193852 837 2.4 12927196
11:50 193852 836 2.5 13209116
11:51 193852 836 2.5 13273180
11:53 193852 834 2.5 13322916
11:54 193852 833 2.5 13375496
11:55 193852 833 2.5 13428004
11:56 193852 832 2.5 13480780
11:57 193852 831 2.5 13530384
11:58 193852 831 2.5 13576564
11:59 193852 830 2.5 13628016
12:00 193852 830 2.5 13435656
12:01 193852 831 2.5 13452532
12:02 193852 833 2.5 13461772
12:03 193852 834 2.5 13467580
12:04 193852 836 2.5 13471540
12:05 193852 838 2.5 13474972
12:06 193852 839 2.5 13478668
12:07 193852 841 2.5 13481308
12:08 193852 842 2.5 13482892
12:09 193852 844 2.5 13484740
12:10 193852 845 2.5 13486060
12:11 193852 847 2.5 13487116
12:12 193852 848 2.5 13488172
12:13 193852 850 2.5 13488964
12:14 193852 851 2.5 13489492
12:15 193852 853 2.5 13490020
12:16 193852 854 2.5 13490284
12:17 193852 856 2.5 13490812
12:18 193852 857 2.5 13491340
12:19 193852 859 2.5 13491604
12:21 193852 859 2.5 13492132
12:22 193852 861 2.5 13492924
12:23 193852 862 2.5 13492924
12:24 193852 864 2.5 13493188
12:25 193852 865 2.5 13493188
12:26 193852 867 2.5 13493716
12:27 193852 868 2.5 13493716
12:28 193852 870 2.5 13493716
12:29 193852 871 2.5 13494244
12:30 193852 872 2.5 13494244
12:31 193852 874 2.5 13494244
12:32 193852 875 2.5 13494244
12:33 193852 877 2.5 13494244
12:34 193852 878 2.5 13494508
12:35 193852 880 2.5 13494508
12:36 193852 881 2.5 13494772
12:37 193852 881 2.5 13494772
12:38 193852 882 2.5 13494772
12:39 193852 882 2.5 13494772
12:40 193852 882 2.5 13494772
12:41 193852 882 2.5 13494772
12:42 193852 883 2.5 13495012
12:43 193852 883 2.5 13495192
12:44 193852 883 2.5 13495324
12:45 193852 883 2.5 13495324
12:46 193852 883 2.5 13495324
12:47 193852 883 2.5 13495324
12:48 193852 883 2.5 13495324
12:50 193852 881 2.5 13495588
12:51 193852 881 2.5 13495588
12:52 193852 880 2.5 13495588
12:53 193852 880 2.5 13495588
12:54 193852 879 2.5 13495588
12:55 193852 879 2.5 13495588
12:56 193852 878 2.5 13495588
12:57 193852 877 2.5 13381232
12:58 193852 877 2.4 12836912
12:59 193852 876 2.4 12882560
13:00 193852 876 2.4 12928208
13:01 193852 877 2.4 12934276
13:02 193852 878 2.4 12934276
13:03 193852 878 2.4 12816168
13:04 193852 877 2.4 12816168
13:05 193852 877 2.4 12816168
13:06 193852 876 2.4 12816168
13:07 193852 876 2.4 12816168
13:08 193852 875 2.4 13101204
13:09 193852 874 2.4 13101240
13:10 193852 874 2.4 12961016
13:11 193852 873 2.4 12961016
13:12 193852 873 2.4 12961016
13:13 193852 872 2.4 12961016
13:14 193852 871 2.4 12961016
13:15 193852 871 2.4 12961016
13:16 193852 870 2.4 12961016
13:17 193852 869 2.4 12961016
13:19 193852 868 2.4 12961016
13:20 193852 867 1.2 6635820
13:21 193852 866 0.6 3298920
13:22 193852 865 0.9 4797372
13:23 193852 865 1.2 6365004
13:24 193852 864 1.4 7612404
13:25 193852 863 1.4 7753908
13:26 193852 863 1.4 7895412
13:27 193852 862 1.5 8037708
13:32 193852 859 1.7 9280616
13:33 193852 858 1.8 9536688
13:34 193852 857 1.8 9674468
13:36 193852 856 1.8 9811196
13:37 193852 855 1.8 9939736
13:38 193852 854 1.9 10075140
13:39 193852 854 1.9 10212920
13:40 193852 853 1.9 10350964
13:41 193852 852 1.9 10483732
13:42 193852 852 2.0 10614384
13:43 193852 851 2.0 10751900
13:44 193852 850 2.0 10889680
13:45 193852 850 2.0 11026936
13:46 193852 849 2.1 11142464
13:47 193852 851 2.1 11214268
13:48 193852 852 2.1 11269444
13:49 193852 853 2.1 11328316
13:50 193852 854 2.1 11388768
13:51 193852 856 2.1 11450016
13:52 193852 857 2.1 11516016
13:53 193852 858 2.1 11576736
13:54 193852 859 2.2 11637984
13:55 193852 860 2.2 11701872
13:56 193852 862 2.2 11774208
13:57 193852 863 2.2 11866344
13:58 193852 864 2.2 11960064
13:59 193852 865 2.2 12043496
14:00 193852 865 2.2 12076760
14:01 193852 864 2.1 11426784
14:02 193852 864 2.1 11448164
14:03 193852 863 2.2 11682332
14:05 193852 861 2.2 11969564
14:06 193852 861 2.3 12258328
14:07 193852 860 2.3 12527628
14:08 193852 860 2.4 12699304
14:09 193852 859 2.4 12751812
14:10 193852 858 2.4 12804588
14:11 193852 858 2.4 12857360
14:12 193852 857 2.4 12909872
14:13 193852 856 2.4 12962644
